Date Made Public,City,State,Type of breach,Type of organization,Total Records,Year of Breach,Latitude,Longitude
2-Feb-17,,Arizona,PHYS,MED,"2,953",2017,34.048928,-111.093731
3-Feb-17,,Kansas,PHYS,MED,"6,800",2017,40.760537,-73.97889
3-Feb-17,,Illinois,DISC,MED,"4,500",2017,40.633125,-89.398528
9-Feb-17,,Florida,HACK,MED,"11,707",2017,27.664827,-81.515754
9-Feb-17,,Arizona,DISC,MED,500,2017,34.048928,-111.093731
10-Feb-17,,Ohio,PHYS,MED,"1,134",2017,40.417287,-82.907123
13-Feb-17,,Arizona,DISC,MED,623,2017,40.760537,-73.97889
13-Feb-17,,Massachusetts,HACK,MED,"15,400",2017,42.407211,-71.382437
16-Feb-17,,Florida,PHYS,MED,650,2017,27.664827,-81.515754
17-Feb-17,,Texas,PHYS,MED,887,2017,40.760537,-73.97889
17-Feb-17,,Minnesota,HACK,MED,"17,037",2017,46.729553,-94.6859
17-Feb-17,,New York,DISC,MED,703,2017,40.712775,-74.005973
19-Feb-17,,Nebraska,DISC,MED,702,2017,41.492537,-99.901813
23-Feb-17,,Texas,PHYS,MED,500,2017,31.968599,-99.901813
23-Feb-17,,Minnesota,PHYS,MED,776,2017,46.729553,-94.6859
23-Feb-17,,North Carolina,DISC,MED,"12,731",2017,35.759573,-79.0193
24-Feb-17,,West Virginia,PHYS,MED,"7,445",2017,38.597626,-80.454903
28-Feb-17,,Texas,HACK,MED,"19,564",2017,31.968599,-99.901813
28-Feb-17,,California,PHYS,MED,754,2017,40.760537,-73.97889
1-Mar-17,,Missouri,DISC,MED,724,2017,37.964253,-91.831833
1-Mar-17,,Tennessee,DISC,MED,687,2017,35.517491,-86.580447
1-Mar-17,,Kentucky,PHYS,MED,"697,800",2017,37.839333,-84.270018
2-Mar-17,,Indiana,HACK,MED,"85,995",2017,40.267194,-86.134902
3-Mar-17,,Arizona,DISC,MED,"6,599",2017,34.048928,-111.093731
6-Mar-17,,Tennessee,PHYS,MED,"13,861",2017,35.517491,-86.580447
8-Mar-17,,Rhode Island,PHYS,MED,724,2017,41.580095,-71.477429
9-Mar-17,,Tennessee,HACK,MED,"65,000",2017,35.517491,-86.580447
9-Mar-17,,Missouri,DISC,MED,643,2017,37.964253,-91.831833
13-Mar-17,,Vermont,PHYS,MED,"1,291",2017,44.558803,-72.577842
16-Mar-17,,Kentucky,HACK,MED,"5,335",2017,37.839333,-84.270018
16-Mar-17,,Oregon,DISC,MED,"2,459",2017,43.804133,-120.554201
17-Mar-17,,Texas,DISC,MED,"1,417",2017,31.968599,-99.901813
17-Mar-17,,Colorado,DISC,MED,"1,320",2017,39.550051,-105.782067
20-Mar-17,,Georgia,DISC,MED,967,2017,40.760537,-73.97889
20-Mar-17,,North Carolina,DISC,MED,"1,298",2017,35.759573,-79.0193
22-Mar-17,,Texas,HACK,MED,"279,663",2017,31.968599,-99.901813
23-Mar-17,,Ohio,DISC,MED,"1,051",2017,40.417287,-82.907123
23-Mar-17,,Pennsylvania,PHYS,MED,960,2017,41.203322,-77.194525
23-Mar-17,,Pennsylvania,DISC,MED,732,2017,41.203322,-77.194525
25-Mar-17,,Missouri,HACK,MED,"80,270",2017,37.964253,-91.831833
25-Mar-17,,Oregon,HACK,MED,"1,911",2017,43.804133,-120.554201
26-Mar-17,San Antonio,Texas,HACK,MED,"55,447",2017,29.424122,-98.493628
31-Mar-17,,Kentucky,DISC,MED,"1,806",2017,37.839333,-84.270018
31-Mar-17,,Georgia,HACK,MED,"3,365",2017,32.165622,-82.900075
31-Mar-17,,Utah,HACK,MED,"1,132",2017,39.32098,-111.093731
3-Apr-17,,Michigan,DISC,MED,685,2017,44.314844,-85.602364
4-Apr-17,,Kentucky,HACK,MED,"19,727",2017,37.839333,-84.270018
4-Apr-17,,Oklahoma,DISC,MED,"1,637",2017,40.760537,-73.97889
4-Apr-17,,Nevada,DISC,MED,"11,368",2017,38.80261,-116.419389
7-Apr-17,,Louisiana,HACK,MED,"9,681",2017,30.984298,-91.962333
11-Apr-17,,West Virginia,PHYS,MED,611,2017,38.597626,-80.454903
12-Apr-17,,Texas,DISC,MED,"9,129",2017,40.760537,-73.97889
13-Apr-17,,Michigan,DISC,MED,"1,741",2017,44.314844,-85.602364
14-Apr-17,,New York,DISC,MED,951,2017,40.760537,-73.97889
14-Apr-17,,Montana,PHYS,MED,"15,326",2017,46.879682,-110.362566
18-Apr-17,,Kentucky,HACK,MED,"3,831",2017,37.839333,-84.270018
19-Apr-17,,Illinois,HACK,MED,"5,155",2017,40.633125,-89.398528
21-Apr-17,,Maine,HACK,MED,"4,229",2017,45.253783,-69.445469
21-Apr-17,,Rhode Island,PHYS,MED,"20,431",2017,41.580095,-71.477429
21-Apr-17,,Iowa,DISC,MED,"2,969",2017,41.878003,-93.097702
21-Apr-17,,New Hampshire,HACK,MED,"2,081",2017,43.193852,-71.572395
26-Apr-17,,Texas,HACK,MED,842,2014,31.968599,-99.901813
28-Apr-17,,New Jersey,PHYS,MED,600,2017,40.058324,-74.405661
28-Apr-17,,Pennsylvania,HACK,MED,"93,323",2017,41.203322,-77.194525
28-Apr-17,,New Jersey,HACK,MED,"14,633",2017,40.058324,-74.405661
28-Apr-17,,Michigan,PHYS,MED,"3,467",2017,40.760537,-73.97889
2-May-17,,Florida,PHYS,MED,"1,086",2017,27.664827,-81.515754
2-May-17,,Maryland,HACK,MED,"4,000",2017,39.045755,-76.641271
4-May-17,,Louisiana,PHYS,MED,"2,200",2017,30.984298,-91.962333
4-May-17,,Florida,DISC,MED,860,2017,27.664827,-81.515754
4-May-17,,North Carolina,DISC,MED,"2,000",2017,35.759573,-79.0193
5-May-17,,Ohio,HACK,MED,"1,243",2017,40.417287,-82.907123
5-May-17,,North Carolina,DISC,MED,742,2017,35.759573,-79.0193
9-May-17,,New York,DISC,MED,"3,494",2017,40.712784,-74.005941
12-May-17,,Texas,HACK,MED,"5,000",2017,31.968599,-99.901813
19-May-17,Stamford,Connecticut,DISC,BSO,0,2017,41.042321,-73.562486
23-May-17,Jacksonville,Florida,HACK,GOV,"16,659",2017,30.332184,-81.655651
11-Jan-16,Cedar Rapids,Iowa,HACK,BSF,0,2016,42.037549,-91.657429
13-Jan-16,Des Moines,Iowa,HACK,BSO,0,2016,41.609761,-93.617782
13-Jan-16,Depew,New York,DISC,BSF,0,2016,42.909337,-78.727082
17-May-17,Southlake,Texas,HACK,BSO,0,2017,32.982529,-97.160795
26-May-17,Phoenix,Arizona,PHYS,MED,"2,500",2017,33.449974,-112.099034
17-May-17,Long Beach,California,DISC,MED,0,2017,33.77005,-118.19374
23-May-17,Brownsville,Texas,DISC,GOV,0,2017,25.901747,-97.497484
27-May-17,Augusta,Georgia,HACK,MED,0,2017,33.473498,-82.010515
29-May-17,Charlotte ,North Carolina,PHYS,EDU,0,2017,35.227087,-80.843127
1-Jun-17,San Francisco,California,HACK,BSO,0,2017,37.77493,-122.419416
5-Jun-17,Beverly Hills,California,INSD,MED,"15,000",2017,34.07362,-118.400356
18-May-17,,Washington,DISC,MED,569,2017,47.751074,-120.740139
18-May-17,,Texas,HACK,MED,"17,090",2017,31.968599,-99.901813
19-May-17,,Missouri,DISC,MED,"5,511",2017,37.964253,-91.831833
24-May-17,,Washington,HACK,MED,"9,000",2017,47.751074,-120.740139
26-May-17,,Mississippi,DISC,MED,"5,220",2017,32.354668,-89.398528
30-May-17,,Florida,DISC,MED,"2,000",2017,27.664827,-81.515754
2-Jun-17,Grapevine,Texas,HACK,BSO,0,2017,32.902598,-97.087469
19-Jun-17,Arlington,Virginia,DISC,BSO,"198,000,000",2017,38.87997,-77.10677
20-Jun-17,Kearney,Nebraska,HACK,BSR,0,2017,40.700693,-99.113008
14-Jun-17,Norman,Oklahoma,DISC,EDU,"29,000",2017,35.208504,-97.445681
21-Jun-17,Miami,Florida,DISC,EDU,2,2017,25.76168,-80.19179
18-May-17,,Washington,DISC,MED,569,2017,47.751074,-120.740139
18-May-17,,Texas,HACK,MED,"17,090",2017,31.968599,-99.901813
19-May-17,,Missouri,DISC,MED,"5,511",2017,37.964253,-91.831833
24-May-17,,Washington,HACK,MED,"9,000",2017,40.760537,-73.97889
25-May-17,,Wisconsin,HACK,MED,"2,036",2017,43.78444,-88.787868
26-May-17,,Mississippi,DISC,MED,"5,220",2017,32.354668,-89.398528
26-May-17,,Georgia,HACK,MED,"5,600",2017,32.165622,-82.900075
26-May-17,,Indiana,DISC,MED,"1,239",2017,40.267194,-86.134902
26-May-17,,Connecticut,HACK,MED,"1,278",2017,41.603221,-73.087749
26-May-17,,Arizona,PHYS,MED,"2,500",2017,34.048928,-111.093731
30-May-17,,Florida,DISC,MED,"2,000",2017,27.664827,-81.515754
1-Jun-17,,California,PHYS,MED,"1,000",2017,36.778261,-119.417932
1-Jun-17,,Oklahoma,PHYS,MED,"3,400",2017,35.007752,-97.092877
1-Jun-17,,North Dakota,PHYS,MED,"2,452",2017,40.760537,-73.97889
5-Jun-17,,Texas,DISC,MED,"2,000",2017,31.968599,-99.901813
7-Jun-17,,Connecticut,PHYS,MED,"6,000",2017,41.603221,-73.087749
8-Jun-17,,Tennessee,PHYS,MED,588,2017,35.517491,-86.580447
9-Jun-17,,Missouri,PHYS,MED,836,2017,37.964253,-91.831833
15-Jun-17,,Texas,PHYS,MED,"1,842",2017,31.968599,-99.901813
16-Jun-17,,Michigan,HACK,MED,"500,000",2017,44.314844,-85.602364
12-Jun-17,Lansing,Michigan,HACK,BSF,0,2017,42.72507,-84.646677
19-Jun-17,Torrance,California,HACK,MED,0,2017,33.835849,-118.340629
3-Jun-17,Erlanger,Kentucky,HACK,BSO,0,2017,39.016728,-84.600777
27-Jun-17,Corpus Chrisit,,DISC,GOV,"6,100",2017,27.800583,-97.396381
16-Jun-17,Englewood,Colorado,HACK,BSO,0,2017,39.581175,-104.855831
5-Jul-17,Indianapolis,Indiana,DISC,BSO,0,2017,39.768403,-86.158068
19-Jun-17,,California,HACK,MED,"46,632",2017,40.760537,-73.97889
19-Jun-17,,Texas,HACK,MED,"13,402",2017,31.968599,-99.901813
20-Jun-17,,Tennessee,HACK,MED,"22,000",2017,35.517491,-86.580447
20-Jun-17,,Florida,HACK,MED,"25,848",2017,27.664827,-81.515754
20-Jun-17,,Connecticut,DISC,MED,"5,002",2017,41.603221,-73.087749
22-Jun-17,,Tennessee,PHYS,MED,"2,837",2017,35.517491,-86.580447
27-Jun-17,,Indiana,DISC,MED,"56,075",2017,40.267194,-86.134902
1-Dec-14,,Maryland,PHYS,MED,0,2014,40.760537,-73.97889
14-Oct-14,,Maryland,HACK,MED,833,2014,40.760537,-73.97889
14-Oct-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
14-Oct-14,,Maryland,PHYS,MED,5,2014,40.760537,-73.97889
26-Dec-14,,Maryland,DISC,MED,5,2014,40.760537,-73.97889
23-Dec-14,,Maryland,DISC,MED,1,2014,40.760537,-73.97889
26-Dec-14,,Maryland,DISC,MED,41,2014,40.760537,-73.97889
18-Dec-14,,Maryland,DISC,MED,3,2014,40.760537,-73.97889
24-Nov-14,,Maryland,HACK,MED,1,2014,40.760537,-73.97889
24-Nov-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
4-Dec-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
12-Dec-14,,Maryland,HACK,MED,45,2014,39.045755,-76.641271
19-Dec-14,,Maryland,DISC,MED,571,2014,40.760537,-73.97889
11-Dec-14,,Maryland,PHYS,MED,"3,477",2014,40.760537,-73.97889
15-Dec-14,,Maryland,HACK,MED,2,2014,40.760537,-73.97889
15-Dec-14,,Maryland,HACK,MED,27,2014,40.760537,-73.97889
17-Dec-14,,Maryland,DISC,MED,0,2014,40.760537,-73.97889
18-Dec-14,,Maryland,HACK,MED,375,2014,40.760537,-73.97889
18-Dec-14,,Maryland,HACK,MED,18,2014,40.760537,-73.97889
19-Dec-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
20-Dec-14,,Maryland,HACK,MED,4,2014,40.760537,-73.97889
22-Dec-14,,Maryland,PHYS,MED,2,2014,40.760537,-73.97889
24-Dec-14,,Maryland,HACK,MED,2,2014,40.760537,-73.97889
24-Dec-14,,Maryland,HACK,MED,"1,847",2014,40.760537,-73.97889
31-Dec-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
31-Dec-14,,Maryland,HACK,MED,28,2014,40.760537,-73.97889
21-Nov-14,,Maryland,INSD,MED,25,2014,40.760537,-73.97889
20-Nov-14,,Maryland,DISC,MED,"10,400",2014,40.760537,-73.97889
21-Nov-14,,Maryland,DISC,MED,32,2014,39.045755,-76.641271
24-Nov-14,,Maryland,HACK,MED,29,2014,39.045755,-76.641271
25-Nov-14,,Maryland,HACK,MED,47,2014,40.760537,-73.97889
25-Nov-14,,Maryland,DISC,MED,49,2014,39.045755,-76.641271
26-Nov-14,,Maryland,HACK,MED,33,2014,40.760537,-73.97889
1-Dec-14,,Maryland,HACK,MED,17,2014,40.760537,-73.97889
1-Dec-14,,Maryland,DISC,MED,2,2014,40.760537,-73.97889
5-Dec-14,,Maryland,HACK,MED,12,2014,40.760537,-73.97889
5-Dec-14,,Maryland,HACK,MED,"1,339",2014,40.760537,-73.97889
12-Nov-14,,Maryland,PHYS,MED,"71,701",2014,40.760537,-73.97889
8-Oct-14,Alexandria,Virginia,INSD,MED,0,2014,38.804836,-77.046921
23-Oct-14,,Maryland,HACK,MED,379,2014,39.045755,-76.641271
23-Oct-14,,Maryland,DISC,MED,1,2014,39.045755,-76.641271
15-Oct-14,,Maryland,INSD,MED,1,2014,40.760537,-73.97889
28-Oct-14,,Maryland,DISC,MED,18,2014,40.760537,-73.97889
27-Oct-14,,Maryland,HACK,MED,1,2014,40.760537,-73.97889
3-Nov-14,,Maryland,HACK,MED,2,2014,40.760537,-73.97889
3-Nov-14,,Maryland,INSD,MED,1,2014,40.760537,-73.97889
27-Oct-14,,Maryland,HACK,MED,34,2014,40.760537,-73.97889
31-Oct-14,,Maryland,DISC,MED,74,2014,40.760537,-73.97889
27-Oct-14,,Maryland,HACK,MED,8,2014,40.760537,-73.97889
14-Nov-14,,Maryland,HACK,MED,53,2014,40.760537,-73.97889
16-Oct-14,,Maryland,PHYS,MED,4,2014,40.760537,-73.97889
20-Oct-14,,Maryland,HACK,MED,2,2014,40.760537,-73.97889
21-Nov-14,,Maryland,HACK,MED,9,2014,40.760537,-73.97889
9-Oct-14,,Ontario,HACK,MED,0,2014,38.300403,-76.507454
3-Nov-14,,Maryland,DISC,MED,4,2014,39.045755,-76.641271
13-Nov-14,,Maryland,DISC,MED,6,2014,40.760537,-73.97889
9-Oct-14,,Maryland,HACK,MED,2,2014,40.760537,-73.97889
14-Oct-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
10-Oct-14,,Maryland,HACK,MED,18,2014,40.760537,-73.97889
20-Oct-14,,Maryland,HACK,MED,286,2014,40.760537,-73.97889
20-Oct-14,,Maryland,DISC,MED,59,2014,40.760537,-73.97889
22-Oct-14,,Maryland,HACK,MED,6,2014,40.760537,-73.97889
17-Oct-14,,Maryland,HACK,MED,2,2014,40.760537,-73.97889
23-Oct-14,,Maryland,PHYS,MED,93,2014,40.760537,-73.97889
24-Oct-14,,Maryland,DISC,MED,3,2014,40.760537,-73.97889
24-Oct-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
18-Nov-14,,Maryland,PHYS,MED,11,2014,39.045755,-76.641271
28-Oct-14,Saint Simons Island,Georgia,HACK,MED,0,2014,31.161514,-81.389776
28-Oct-14,Washington,District Of Columbia,HACK,MED,0,2014,39.641762,-77.719993
29-Oct-14,,Maryland,HACK,MED,6,2014,39.045755,-76.641271
30-Oct-14,New Castle,Delaware,HACK,MED,0,2014,39.539298,-75.667356
7-Nov-14,New York,New York,INSD,MED,0,2014,40.764354,-73.955163
2-Nov-14,,Maryland,PHYS,MED,41,2014,39.045755,-76.641271
6-Nov-14,,Maryland,HACK,MED,13,2014,39.045755,-76.641271
7-Nov-14,Mechanicsville,Maryland,PHYS,MED,16,2014,38.442165,-76.743977
9-Oct-14,,Maryland,HACK,MED,23,2014,40.760537,-73.97889
24-Sep-14,,Maryland,DISC,MED,1,2014,40.760537,-73.97889
22-Sep-14,,Maryland,DISC,MED,1,2014,40.760537,-73.97889
23-Sep-14,,Maryland,INSD,MED,1,2014,40.760537,-73.97889
23-Sep-14,,Maryland,PHYS,MED,1,2014,40.760537,-73.97889
24-Sep-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
24-Sep-14,,Maryland,PHYS,MED,16,2014,40.760537,-73.97889
18-Sep-14,,Maryland,INSD,MED,1,2014,40.760537,-73.97889
18-Sep-14,,Maryland,HACK,MED,1,2014,40.760537,-73.97889
18-Sep-14,,Maryland,HACK,MED,"8,421",2014,39.045755,-76.641271
17-Sep-14,,Maryland,DISC,MED,1,2014,39.045755,-76.641271
13-Sep-14,,Maryland,DISC,MED,2,2014,40.760537,-73.97889
29-Sep-14,San Antonio,Texas,HACK,MED,0,2014,29.41674,-98.452291
29-Sep-14,,Maryland,PHYS,MED,5,2014,39.045755,-76.641271
1-Oct-14,,Maryland,HACK,MED,127,2014,39.045755,-76.641271
3-Oct-14,,Maryland,DISC,MED,19,2014,39.045755,-76.641271
9-Sep-14,Minneapolis,Minnesota,PHYS,MED,2,2014,44.853231,-93.374696
9-Sep-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
11-Sep-14,,Maryland,PHYS,MED,5,2014,40.760537,-73.97889
9-Sep-14,,Maryland,HACK,MED,10,2014,40.760537,-73.97889
9-Sep-14,Phoenix,Arizona,HACK,MED,941,2014,33.517059,-112.082453
15-Sep-14,,Maryland,HACK,MED,81,2014,40.760537,-73.97889
8-Sep-14,,Maryland,HACK,MED,3,2014,40.760537,-73.97889
17-Sep-14,Austin,Texas,PHYS,MED,151,2014,30.358608,-97.703321
24-Sep-14,,Maryland,DISC,MED,10,2014,40.760537,-73.97889
26-Sep-14,,Maryland,HACK,MED,19,2014,39.045755,-76.641271
26-Sep-14,,Maryland,DISC,MED,1,2014,39.045755,-76.641271
12-Aug-14,,Maryland,HACK,MED,155,2014,39.045755,-76.641271
14-Aug-14,Eden Prairie,Minnesota,HACK,MED,0,2014,44.813498,-93.37629
14-Aug-14,Boise,Idaho,HACK,MED,0,2014,39.185008,-77.310596
20-Aug-14,,Maryland,DISC,MED,1,2014,40.760537,-73.97889
22-Aug-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
21-Aug-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
5-Sep-14,,Maryland,PHYS,MED,2,2014,40.760537,-73.97889
6-Aug-14,Pittsburgh,Pennsylvania,PHYS,MED,1,2014,40.421935,-80.046211
1-Aug-14,,Maryland,DISC,MED,33,2014,40.760537,-73.97889
27-Aug-14,,Maryland,PHYS,MED,0,2014,40.760537,-73.97889
2-Sep-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
2-Sep-14,Boston,Massachusetts,DISC,MED,11,2014,42.360083,-71.05888
2-Sep-14,Los Angeles,California,HACK,MED,0,2014,33.711829,-117.792406
2-Sep-14,,Maryland,DISC,MED,1,2014,39.045755,-76.641271
4-Aug-14,Concord,New Hampshire,HACK,MED,0,2014,37.944006,-121.952315
8-Aug-14,,Maryland,HACK,MED,1,2014,39.045755,-76.641271
12-Aug-14,,Maryland,HACK,MED,43,2014,40.760537,-73.97889
12-Aug-14,,Maryland,PHYS,MED,0,2014,40.760537,-73.97889
14-Aug-14,,Maryland,DISC,MED,7,2014,40.760537,-73.97889
7-Aug-14,,Maryland,HACK,MED,14,2014,40.760537,-73.97889
7-Aug-14,,Maryland,DISC,MED,27,2014,40.760537,-73.97889
8-Aug-14,,Maryland,PHYS,MED,15,2014,40.760537,-73.97889
29-Jul-14,,Maryland,DISC,MED,"10,172",2014,40.760537,-73.97889
30-Jul-14,,Maryland,PHYS,MED,11,2014,40.760537,-73.97889
30-Jul-14,,Maryland,HACK,MED,210,2014,40.760537,-73.97889
30-Jul-14,,Maryland,HACK,MED,11,2014,39.045755,-76.641271
31-Jul-14,San Antonio,Texas,DISC,MED,16,2014,29.41674,-98.452291
31-Jul-14,Chicago,Illinois,HACK,MED,0,2014,41.819738,-87.606006
1-Aug-14,Scottsdale,Arizona,HACK,MED,0,2014,39.421439,-76.655395
5-Aug-14,,Maryland,HACK,MED,109,2014,40.760537,-73.97889
29-Jul-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
28-Jul-14,,Maryland,HACK,MED,92,2014,40.760537,-73.97889
28-Jul-14,,Maryland,DISC,MED,26,2014,40.760537,-73.97889
25-Jul-14,,Maryland,HACK,MED,1,2014,40.760537,-73.97889
24-Jul-14,,Maryland,DISC,MED,1,2014,40.760537,-73.97889
9-Jul-14,,Maryland,HACK,MED,63,2014,40.760537,-73.97889
17-Jul-14,,Maryland,DISC,MED,26,2014,40.760537,-73.97889
1-Jul-14,,Maryland,DISC,MED,0,2014,40.760537,-73.97889
23-Jul-14,,Maryland,HACK,MED,1,2014,40.760537,-73.97889
21-Jul-14,,Maryland,HACK,MED,23,2014,40.760537,-73.97889
10-Jul-14,,Maryland,HACK,MED,"1,892",2014,40.760537,-73.97889
10-Jul-14,,Maryland,INSD,MED,1,2014,40.760537,-73.97889
15-Jul-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
16-Jul-14,,Maryland,INSD,MED,0,2014,40.760537,-73.97889
8-Jul-14,,Maryland,INSD,MED,3,2014,40.760537,-73.97889
8-Jul-14,,Maryland,DISC,MED,17,2014,40.760537,-73.97889
1-Jul-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
9-Jun-14,,Maryland,HACK,MED,1,2014,40.760537,-73.97889
5-Jun-14,,Maryland,INSD,MED,3,2014,40.760537,-73.97889
5-Jun-14,,Maryland,HACK,MED,57,2014,40.760537,-73.97889
10-Jun-14,St. Louis,Missouri,HACK,MED,0,2014,38.624514,-90.150647
12-Jun-14,,Maryland,PHYS,MED,396,2014,39.045755,-76.641271
16-Jun-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
20-Jun-14,,Maryland,PHYS,MED,27,2014,39.045755,-76.641271
2-Jun-14,,Maryland,HACK,MED,2,2014,39.045755,-76.641271
2-Jun-14,,Maryland,HACK,MED,197,2014,39.045755,-76.641271
27-Jun-14,,Maryland,DISC,MED,1,2014,39.045755,-76.641271
27-Jun-14,,Maryland,DISC,MED,683,2014,39.045755,-76.641271
27-Jun-14,,Maryland,HACK,MED,"1,139",2014,39.045755,-76.641271
30-Jun-14,Birmingham,Alabama,HACK,MED,0,2014,33.520952,-86.720718
23-Jun-14,,Maryland,INSD,MED,469,2014,40.760537,-73.97889
27-Jun-14,,Maryland,DISC,MED,1,2014,40.760537,-73.97889
2-Jun-14,,Maryland,HACK,MED,1,2014,40.760537,-73.97889
12-Jun-14,,Maryland,HACK,MED,40,2014,40.760537,-73.97889
12-Jun-14,,Maryland,DISC,MED,97,2014,40.760537,-73.97889
16-Jun-14,,Maryland,HACK,MED,1,2014,40.760537,-73.97889
17-Jun-14,,Maryland,HACK,MED,28,2014,40.760537,-73.97889
17-Jun-14,,Maryland,HACK,MED,371,2014,40.760537,-73.97889
18-Jun-14,,Maryland,INSD,MED,25,2014,40.760537,-73.97889
18-Jun-14,,Maryland,HACK,MED,331,2014,40.760537,-73.97889
19-Jun-14,,Maryland,PHYS,MED,17,2014,39.045755,-76.641271
23-Jun-14,,Maryland,DISC,MED,5,2014,39.045755,-76.641271
25-Jun-14,,Maryland,DISC,MED,"1,626",2014,39.045755,-76.641271
27-Jun-14,,Maryland,HACK,MED,350,2014,39.045755,-76.641271
27-Jun-14,Boston,Massachusetts,HACK,MED,0,2014,42.311651,-71.055323
30-Jun-14,,Maryland,HACK,MED,3,2014,39.045755,-76.641271
1-Jul-14,,Maryland,HACK,MED,36,2014,40.760537,-73.97889
2-Jul-14,,Maryland,HACK,MED,5,2014,39.045755,-76.641271
22-May-14,San Jose,California,DISC,MED,0,2014,38.354738,-76.410332
22-May-14,,Maryland,HACK,MED,3,2014,40.760537,-73.97889
27-May-14,,Maryland,HACK,MED,12,2014,40.760537,-73.97889
27-May-14,,Maryland,DISC,MED,2,2014,40.760537,-73.97889
22-May-14,,Maryland,HACK,MED,1,2014,40.760537,-73.97889
27-May-14,,Maryland,INSD,MED,0,2014,40.760537,-73.97889
27-May-14,,Maryland,HACK,MED,11,2014,40.760537,-73.97889
23-May-14,,Maryland,INSD,MED,3,2014,40.760537,-73.97889
22-May-14,,Maryland,DISC,MED,1,2014,40.760537,-73.97889
21-May-14,Hanover,Pennsylvania,HACK,MED,677,2014,39.195504,-76.722823
20-May-14,Mechanicsburg,Pennsylvania,HACK,MED,"8,261",2014,40.213877,-76.999437
16-May-14,Las Vegas,Nevada,HACK,MED,0,2014,36.143358,-115.134952
14-May-14,Fort Lauderdale,Florida,HACK,MED,29,2014,26.205941,-80.145935
14-May-14,,Maryland,HACK,MED,14,2014,39.045755,-76.641271
13-May-14,Erie,Pennsylvania,DISC,MED,22,2014,39.376215,-77.154704
12-May-14,Boston,Massachusetts,INSD,MED,1,2014,42.360083,-71.05888
8-May-14,,Maryland,HACK,MED,91,2014,39.045755,-76.641271
7-May-14,Portland,Oregon,PHYS,MED,5,2014,45.523062,-122.676482
7-May-14,,Maryland,DISC,MED,4,2014,40.760537,-73.97889
7-May-14,Chicago,Illinois,DISC,MED,2,2014,41.819738,-87.606006
22-Apr-14,,Maryland,PHYS,MED,3,2014,40.760537,-73.97889
7-Apr-14,Valhalla,New York,HACK,MED,1,2014,39.501681,-76.979392
14-Apr-14,,Maryland,DISC,MED,2,2014,40.760537,-73.97889
1-Apr-14,Williamsport,Pennsylvania,DISC,MED,2,2014,39.600652,-77.820551
30-Apr-14,,Maryland,HACK,MED,593,2014,40.760537,-73.97889
29-Apr-14,Beaverton,Oregon,DISC,MED,2,2014,39.358331,-77.418602
25-Apr-14,,Maryland,DISC,MED,46,2014,40.760537,-73.97889
25-Apr-14,Richmond,Virginia,HACK,MED,0,2014,37.917561,-76.710563
22-Apr-14,Seattle,Washington,HACK,MED,0,2014,47.593013,-122.383731
22-Apr-14,,Maryland,DISC,MED,19,2014,39.045755,-76.641271
5-May-14,,Maryland,HACK,MED,78,2014,40.760537,-73.97889
5-May-14,Oklahoma City,Oklahoma,PHYS,MED,0,2014,35.42855,-97.413608
21-Apr-14,Columbus,Ohio,HACK,MED,0,2014,39.961176,-82.998794
22-Apr-14,,Maryland,DISC,MED,725,2014,39.045755,-76.641271
24-Apr-14,,Maryland,HACK,MED,18,2014,39.045755,-76.641271
25-Apr-14,,Maryland,INSD,MED,10,2014,39.045755,-76.641271
2-Apr-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
15-Apr-14,,Maryland,DISC,MED,1,2014,40.760537,-73.97889
17-Apr-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
3-Apr-14,,Maryland,HACK,MED,15,2014,40.760537,-73.97889
11-Apr-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
11-Apr-14,,Maryland,HACK,MED,0,2014,40.760537,-73.97889
11-Apr-14,,Maryland,INSD,MED,0,2014,40.760537,-73.97889
11-Apr-14,,Maryland,HACK,MED,"1,074",2014,40.760537,-73.97889
14-Apr-14,,Maryland,DISC,MED,0,2014,40.760537,-73.97889
15-Apr-14,,Maryland,INSD,MED,2,2014,40.760537,-73.97889
18-Apr-14,,Maryland,DISC,MED,129,2014,39.045755,-76.641271
7-Apr-14,Herndon,Virginia,HACK,MED,0,2014,38.953502,-77.398586
2-Apr-14,,Maryland,INSD,MED,4,2014,39.045755,-76.641271
